member_id,og_id,name,party,house,startDate,endDate
2549,69,Mr Oliver Heald,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2550,259,Mr Michael Ancram,Conservative,1.0,1974-02-28T00:00:00,2010-05-06T00:00:00
2551,259,Mr Michael Ancram,Conservative,1.0,2010-11-22T00:00:00,
2552,4874,Andrew Griffith,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2553,4290,Baroness Lawrence of Clarendon,Labour,2.0,2013-09-06T00:00:00,
2554,4871,Christian Wakeford,Conservative,1.0,2019-12-12T00:00:00,2022-01-19T00:00:00
2555,4871,Christian Wakeford,Labour,1.0,2022-01-19T00:00:00,2024-05-30T00:00:00
2556,2735,The Earl of Dundee,Conservative,,1983-10-28T00:00:00,
2557,4563,Lord Mair,Crossbench,2.0,2015-10-29T00:00:00,
2558,349,Mr Douglas Hogg,Conservative,1.0,1979-05-03T00:00:00,2015-10-14T00:00:00
2559,349,Mr Douglas Hogg,Conservative,1.0,2015-10-12T00:00:00,
2560,4916,Jill Mortimer,Conservative,1.0,2021-05-06T00:00:00,2024-05-30T00:00:00
2561,4034,Yvonne Fovargue,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2562,4034,Yvonne Fovargue,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2563,4034,Yvonne Fovargue,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2564,4034,Yvonne Fovargue,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2565,4336,Lord Callanan,Conservative,2.0,2014-09-24T00:00:00,
2566,4556,Baroness Rock,Conservative,2.0,2015-10-15T00:00:00,
2567,296,Ms Gisela Stuart,Labour,1.0,1997-05-01T00:00:00,2015-03-30T00:00:00
2568,296,Ms Gisela Stuart,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2569,296,Ms Gisela Stuart,Non-affiliated,1.0,2020-09-07T00:00:00,2021-10-12T00:00:00
2570,296,Ms Gisela Stuart,Crossbench,1.0,2021-10-12T00:00:00,
2571,4842,Sally-Ann Hart,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2572,4566,Baroness Watkins of Tavistock,Crossbench,2.0,2015-11-02T00:00:00,
2573,4913,Lord Khan of Burnley,Labour,2.0,2021-02-04T00:00:00,
2574,4357,Kirsty Blackman,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2575,4357,Kirsty Blackman,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2576,4357,Kirsty Blackman,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2577,1522,Mr Adam Holloway,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
2578,1522,Mr Adam Holloway,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2579,1522,Mr Adam Holloway,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2580,1522,Mr Adam Holloway,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2581,3690,Baroness Neuberger,Liberal Democrat,2.0,2004-06-15T00:00:00,2011-09-05T00:00:00
2582,3690,Baroness Neuberger,Crossbench,2.0,2011-09-06T00:00:00,
2583,1400,Kevin Brennan,Labour,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
2584,1400,Kevin Brennan,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2585,1400,Kevin Brennan,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2586,1400,Kevin Brennan,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2587,1796,Lord Taylor of Warwick,Conservative,2.0,1996-10-02T00:00:00,2010-07-16T00:00:00
2588,1796,Lord Taylor of Warwick,Non-affiliated,2.0,2010-07-17T00:00:00,
2589,3829,Baroness Coussins,Crossbench,2.0,2007-03-23T00:00:00,
2590,4414,Paul Scully,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2591,4414,Paul Scully,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2592,4414,Paul Scully,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2593,4799,Charlotte Nichols,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2594,1545,David T. C. Davies,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
2595,1545,David T. C. Davies,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2596,1545,David T. C. Davies,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2597,1545,David T. C. Davies,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2598,4199,Baroness Wheatcroft,Non-affiliated,2.0,2019-11-11T00:00:00,2021-01-05T00:00:00
2599,4199,Baroness Wheatcroft,Conservative,2.0,2010-12-22T00:00:00,2019-11-11T00:00:00
2600,4199,Baroness Wheatcroft,Crossbench,2.0,2021-01-05T00:00:00,
2601,4788,Fleur Anderson,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2602,1447,Andrew Rosindell,Conservative,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
2603,1447,Andrew Rosindell,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2604,1447,Andrew Rosindell,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2605,1447,Andrew Rosindell,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2606,4269,Andy McDonald,Labour,1.0,2012-11-29T00:00:00,2015-03-30T00:00:00
2607,4269,Andy McDonald,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2608,4269,Andy McDonald,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2609,4269,Andy McDonald,Labour,1.0,2019-12-12T00:00:00,2023-10-30T00:00:00
2610,4269,Andy McDonald,Independent,1.0,2023-10-30T00:00:00,2024-03-11T00:00:00
2611,4269,Andy McDonald,Labour,1.0,2024-03-11T00:00:00,2024-05-30T00:00:00
2612,5019,Lord Jamieson,Conservative,2.0,2024-03-11T00:00:00,
2613,4658,Alex Sobel,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2614,4658,Alex Sobel,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2615,2758,Lord Falconer of Thoroton,Labour,2.0,1997-05-14T00:00:00,
2616,4847,Siobhan Baillie,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2617,4736,Dave Doogan,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2618,3692,Baroness Murphy,Crossbench,2.0,2004-06-17T00:00:00,
2619,1241,Mike Watson,Labour,1.0,1997-11-06T00:00:00,2005-09-22T00:00:00
2620,1241,Mike Watson,Non-affiliated,1.0,2005-09-23T00:00:00,2012-10-30T00:00:00
2621,1241,Mike Watson,Labour,1.0,2012-10-31T00:00:00,
2622,1241,Mike Watson,Labour,1.0,1989-06-15T00:00:00,1997-05-01T00:00:00
2623,4395,Sue Hayman,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2624,4395,Sue Hayman,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2625,4395,Sue Hayman,Labour,1.0,2020-09-09T00:00:00,
2626,4970,Lord Weir of Ballyholme,Democratic Unionist Party,2.0,2022-11-16T00:00:00,
2627,4756,Brendan Clarke-Smith,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2628,4024,Marcus Jones,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2629,4024,Marcus Jones,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2630,4024,Marcus Jones,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2631,4024,Marcus Jones,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2632,4319,The Lord Bishop of Ely,Bishops,2.0,2014-06-04T00:00:00,2023-11-14T00:00:00
2633,4319,The Lord Bishop of Ely,Bishops,2.0,2023-11-15T00:00:00,
2634,4608,John Lamont,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2635,4608,John Lamont,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2636,2536,Lord Oakeshott of Seagrove Bay,Liberal Democrat,2.0,2000-05-01T00:00:00,2014-05-28T00:00:00
2637,2536,Lord Oakeshott of Seagrove Bay,Non-affiliated,2.0,2014-05-28T00:00:00,
2638,345,Mr Edward Leigh,Conservative,1.0,1983-06-09T00:00:00,2015-03-30T00:00:00
2639,345,Mr Edward Leigh,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2640,345,Mr Edward Leigh,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2641,345,Mr Edward Leigh,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2642,3275,Lord Razzall,Liberal Democrat,2.0,1997-10-22T00:00:00,
2643,4220,Lord Dannatt,Crossbench,2.0,2011-01-19T00:00:00,
2644,4291,Baroness Grender,Liberal Democrat,2.0,2013-09-04T00:00:00,
2645,2766,Lord Evans of Watford,Labour,2.0,1998-07-28T00:00:00,
2646,4853,Dr Neil Hudson,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2647,4385,Dr Philippa Whitford,Scottish National Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2648,4385,Dr Philippa Whitford,Scottish National Party,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2649,4385,Dr Philippa Whitford,Scottish National Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2650,4237,Lord Gold,Conservative,2.0,2011-02-01T00:00:00,
2651,2616,Lord Henley,Conservative,,1978-02-28T00:00:00,
2652,3668,Lord Kalms,Conservative,2.0,2004-06-01T00:00:00,2009-06-05T00:00:00
2653,3668,Lord Kalms,Non-affiliated,2.0,2009-06-06T00:00:00,
2654,2227,Lord Stevens of Ludgate,Conservative,2.0,1987-03-27T00:00:00,2004-05-28T00:00:00
2655,2227,Lord Stevens of Ludgate,Crossbench,2.0,2004-09-14T00:00:00,2004-11-02T00:00:00
2656,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2004-11-03T00:00:00,2012-09-16T00:00:00
2657,2227,Lord Stevens of Ludgate,UK Independence Party,2.0,2012-09-17T00:00:00,2018-12-10T00:00:00
2658,2227,Lord Stevens of Ludgate,Non-affiliated,2.0,2004-05-29T00:00:00,2004-09-13T00:00:00
2659,2227,Lord Stevens of Ludgate,Conservative Independent,2.0,2018-12-10T00:00:00,
2660,1171,Mr Liam Byrne,Labour,1.0,2004-07-15T00:00:00,2015-03-30T00:00:00
2661,1171,Mr Liam Byrne,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2662,1171,Mr Liam Byrne,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2663,1171,Mr Liam Byrne,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2664,4617,Matt Western,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2665,4617,Matt Western,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2666,1522,Mr Adam Holloway,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
2667,1522,Mr Adam Holloway,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2668,1522,Mr Adam Holloway,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2669,1522,Mr Adam Holloway,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2670,4356,Angela Rayner,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2671,4356,Angela Rayner,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2672,4356,Angela Rayner,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2673,4067,Steve Brine,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2674,4067,Steve Brine,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2675,4067,Steve Brine,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
2676,4067,Steve Brine,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
2677,4067,Steve Brine,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
2678,4067,Steve Brine,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2679,2097,Baroness Seccombe,Conservative,2.0,1991-02-14T00:00:00,
2680,4933,The Lord Bishop of Guildford,Bishops,2.0,2021-12-16T00:00:00,
2681,82,Mr Michael Howard,Conservative,1.0,1983-06-09T00:00:00,2010-07-12T00:00:00
2682,82,Mr Michael Howard,Conservative,1.0,2010-07-13T00:00:00,
2683,4280,Lord King of Lothbury,Crossbench,2.0,2013-07-19T00:00:00,
2684,4875,Lord Reed of Allermuir,Crossbench,2.0,2020-01-11T00:00:00,
2685,3928,Nick Smith,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2686,3928,Nick Smith,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2687,3928,Nick Smith,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2688,3928,Nick Smith,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2689,2024,Lord Hunt of Kings Heath,Labour,2.0,1997-10-20T00:00:00,
2690,4533,Baroness Altmann,Conservative,2.0,2015-05-19T00:00:00,
2691,3674,Lord Howard of Rising,Conservative,2.0,2004-06-04T00:00:00,
2692,4865,Miriam Cates,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2693,3396,Lord Clement-Jones,Liberal Democrat,2.0,1998-07-17T00:00:00,
2694,1206,Mr Matthew Carrington,Conservative,1.0,1987-06-11T00:00:00,1997-05-01T00:00:00
2695,1206,Mr Matthew Carrington,Conservative,1.0,2013-09-11T00:00:00,
2696,1028,Kenneth Baker,Conservative,1.0,1968-03-28T00:00:00,1997-05-01T00:00:00
2697,1028,Kenneth Baker,Conservative,1.0,1997-06-16T00:00:00,
2698,3384,Viscount Craigavon,Crossbench,,1974-07-26T00:00:00,
2699,69,Mr Oliver Heald,Conservative,1.0,1992-04-09T00:00:00,2015-03-30T00:00:00
2700,69,Mr Oliver Heald,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2701,69,Mr Oliver Heald,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2702,69,Mr Oliver Heald,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2703,4329,Baroness Evans of Bowes Park,Conservative,2.0,2014-09-12T00:00:00,
2704,4282,Lord Bourne of Aberystwyth,Conservative,2.0,2013-09-09T00:00:00,
2705,544,Alan Howarth,Conservative,1.0,1983-06-09T00:00:00,1995-10-07T00:00:00
2706,544,Alan Howarth,Labour,1.0,1995-10-07T00:00:00,2005-05-05T00:00:00
2707,544,Alan Howarth,Labour,1.0,2005-06-15T00:00:00,
2708,3278,Baroness Rawlings,Conservative,2.0,1994-10-05T00:00:00,
2709,1580,Mr Edward Vaizey,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
2710,1580,Mr Edward Vaizey,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2711,1580,Mr Edward Vaizey,Conservative,1.0,2017-06-08T00:00:00,2019-09-04T00:00:00
2712,1580,Mr Edward Vaizey,Independent,1.0,2019-09-04T00:00:00,2019-10-29T00:00:00
2713,1580,Mr Edward Vaizey,Conservative,1.0,2019-10-30T00:00:00,2019-11-06T00:00:00
2714,1580,Mr Edward Vaizey,Conservative,1.0,2020-09-01T00:00:00,
2715,4176,Lord Shipley,Liberal Democrat,2.0,2010-07-14T00:00:00,
2716,4864,Olivia Blake,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2717,3952,Toby Perkins,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2718,3952,Toby Perkins,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2719,3952,Toby Perkins,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2720,3952,Toby Perkins,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2721,4920,Lord Sandhurst,Conservative,2.0,2021-06-23T00:00:00,
2722,4893,Lord Davies of Brixton,Labour,2.0,2020-09-18T00:00:00,
2723,4226,Baroness Morgan of Ely,Labour,2.0,2011-01-24T00:00:00,
2724,2790,Baroness Eccles of Moulton,Conservative,2.0,1990-05-10T00:00:00,
2725,4346,Lord Green of Deddington,Crossbench,2.0,2014-11-28T00:00:00,
2726,3922,Conor Burns,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2727,3922,Conor Burns,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2728,3922,Conor Burns,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2729,3922,Conor Burns,Conservative,1.0,2019-12-12T00:00:00,2022-10-07T00:00:00
2730,3922,Conor Burns,Independent,1.0,2022-10-07T00:00:00,2022-12-02T00:00:00
2731,3922,Conor Burns,Conservative,1.0,2022-12-02T00:00:00,2024-05-30T00:00:00
2732,810,Hugh Dykes,Conservative,1.0,1970-06-18T00:00:00,1997-09-01T00:00:00
2733,810,Hugh Dykes,Liberal Democrat,1.0,2004-06-21T00:00:00,2015-07-15T00:00:00
2734,810,Hugh Dykes,Non-affiliated,1.0,2015-07-15T00:00:00,2016-09-07T00:00:00
2735,810,Hugh Dykes,Crossbench,1.0,2016-09-07T00:00:00,
2736,4099,Jacob Rees-Mogg,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2737,4099,Jacob Rees-Mogg,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2738,4099,Jacob Rees-Mogg,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2739,4099,Jacob Rees-Mogg,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2740,4914,Lord Morse,Crossbench,2.0,2021-03-26T00:00:00,
2741,1480,Mrs Maria Miller,Conservative,1.0,2005-05-05T00:00:00,2015-03-30T00:00:00
2742,1480,Mrs Maria Miller,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2743,1480,Mrs Maria Miller,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2744,1480,Mrs Maria Miller,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2745,3380,Lord Crathorne,Conservative,,1977-05-25T00:00:00,
2746,4571,Gill Furniss,Labour,1.0,2016-05-05T00:00:00,2017-05-03T00:00:00
2747,4571,Gill Furniss,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2748,4571,Gill Furniss,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2749,411,Mr Barry Sheerman,Labour,1.0,1979-05-03T00:00:00,2015-03-30T00:00:00
2750,411,Mr Barry Sheerman,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2751,411,Mr Barry Sheerman,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2752,411,Mr Barry Sheerman,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2753,4687,Lord Vaux of Harrowden,Crossbench,2.0,2017-08-11T00:00:00,
2754,2593,Lord Freyberg,Crossbench,,1994-03-07T00:00:00,
2755,4125,Catherine McKinnell,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2756,4125,Catherine McKinnell,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2757,4125,Catherine McKinnell,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2758,4125,Catherine McKinnell,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2759,4610,Bambos Charalambous,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2760,4610,Bambos Charalambous,Labour,1.0,2019-12-12T00:00:00,2023-06-09T00:00:00
2761,4610,Bambos Charalambous,Independent,1.0,2023-06-09T00:00:00,2024-04-12T00:00:00
2762,4610,Bambos Charalambous,Labour,1.0,2024-04-12T00:00:00,2024-05-30T00:00:00
2763,3928,Nick Smith,Labour,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2764,3928,Nick Smith,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2765,3928,Nick Smith,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2766,3928,Nick Smith,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2767,4934,Helen Morgan,Liberal Democrat,1.0,2021-12-16T00:00:00,2024-05-30T00:00:00
2768,4066,Priti Patel,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2769,4066,Priti Patel,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2770,4066,Priti Patel,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2771,4066,Priti Patel,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2772,4130,Margaret Ritchie,Social Democratic & Labour Party,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2773,4130,Margaret Ritchie,Social Democratic & Labour Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2774,4130,Margaret Ritchie,Non-affiliated,1.0,2019-10-16T00:00:00,2021-10-19T00:00:00
2775,4130,Margaret Ritchie,Labour,1.0,2021-10-20T00:00:00,
2776,4211,Mr Howard Flight,Conservative,1.0,1997-05-01T00:00:00,2005-03-25T00:00:00
2777,4211,Mr Howard Flight,Independent Conservative,1.0,2005-03-25T00:00:00,2005-05-05T00:00:00
2778,4211,Mr Howard Flight,Conservative,1.0,2011-01-13T00:00:00,
2779,4508,Ruth Smeeth,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2780,4508,Ruth Smeeth,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2781,4508,Ruth Smeeth,Labour,1.0,2022-11-18T00:00:00,
2782,3986,Damian Collins,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2783,3986,Damian Collins,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2784,3986,Damian Collins,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2785,3986,Damian Collins,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2786,3318,Lord Chadlington,Conservative,2.0,1996-10-16T00:00:00,
2787,4297,Baroness Jones of Moulsecoomb,Green Party,2.0,2013-09-20T00:00:00,
2788,3689,Lord Rana,Conservative,2.0,2016-12-07T00:00:00,
2789,3689,Lord Rana,Crossbench,2.0,2004-06-16T00:00:00,2016-12-06T00:00:00
2790,4663,Ben Bradley,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2791,4663,Ben Bradley,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2792,3870,Lord Pannick,Crossbench,2.0,2008-11-03T00:00:00,
2793,1028,Kenneth Baker,Conservative,1.0,1968-03-28T00:00:00,1997-05-01T00:00:00
2794,1028,Kenneth Baker,Conservative,1.0,1997-06-16T00:00:00,
2795,4496,Scott Mann,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2796,4496,Scott Mann,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2797,4496,Scott Mann,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2798,3829,Baroness Coussins,Crossbench,2.0,2007-03-23T00:00:00,
2799,349,Mr Douglas Hogg,Conservative,1.0,1979-05-03T00:00:00,2015-10-14T00:00:00
2800,349,Mr Douglas Hogg,Conservative,1.0,2015-10-12T00:00:00,
2801,525,Dr David Clark,Labour,1.0,1979-05-03T00:00:00,2001-06-07T00:00:00
2802,525,Dr David Clark,Labour,1.0,2001-07-02T00:00:00,
2803,4887,Baroness Fox of Buckley,Non-affiliated,2.0,2020-09-14T00:00:00,
2804,1463,Mr Tom Watson,Labour,1.0,2001-06-07T00:00:00,2015-03-30T00:00:00
2805,1463,Mr Tom Watson,Labour,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2806,1463,Mr Tom Watson,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2807,1463,Mr Tom Watson,Labour,1.0,2022-11-21T00:00:00,
2808,2545,Lord Parekh,Labour,2.0,2000-05-10T00:00:00,
2809,3979,Angie Bray,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2810,3979,Angie Bray,Conservative,1.0,2022-11-08T00:00:00,
2811,4129,Ian Paisley Junior,Democratic Unionist Party,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2812,4129,Ian Paisley Junior,Democratic Unionist Party,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2813,4129,Ian Paisley Junior,Democratic Unionist Party,1.0,2017-06-08T00:00:00,2018-07-24T00:00:00
2814,4129,Ian Paisley Junior,Independent,1.0,2018-07-24T00:00:00,2018-09-18T00:00:00
2815,4129,Ian Paisley Junior,Democratic Unionist Party,1.0,2018-09-18T00:00:00,2019-11-06T00:00:00
2816,4129,Ian Paisley Junior,Democratic Unionist Party,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2817,2804,The Earl of Erroll,Crossbench,,1978-06-30T00:00:00,
2818,4638,Tan Dhesi,Labour,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2819,4638,Tan Dhesi,Labour,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2820,3684,Baroness Prosser,Labour,2.0,2004-06-11T00:00:00,
2821,4107,Harriett Baldwin,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2822,4107,Harriett Baldwin,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2823,4107,Harriett Baldwin,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2824,4107,Harriett Baldwin,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2825,4844,Matt Vickers,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2826,3942,John Stevenson,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2827,3942,John Stevenson,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2828,3942,John Stevenson,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2829,3942,John Stevenson,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2830,4055,Mark Spencer,Conservative,1.0,2010-05-06T00:00:00,2015-03-30T00:00:00
2831,4055,Mark Spencer,Conservative,1.0,2015-05-07T00:00:00,2017-05-03T00:00:00
2832,4055,Mark Spencer,Conservative,1.0,2017-06-08T00:00:00,2019-11-06T00:00:00
2833,4055,Mark Spencer,Conservative,1.0,2019-12-12T00:00:00,2024-05-30T00:00:00
2834,3514,Lord Bragg,Labour,2.0,1998-08-04T00:00:00,
2835,4325,Baroness Shields,Conservative,2.0,2014-09-16T00:00:00,
2836,4284,Baroness Neville-Rolfe,Conservative,2.0,2013-09-10T00:00:00,
2837,3677,Lord Leitch,Labour,2.0,2004-06-07T00:00:00,
2838,4954,The Lord Bishop of Lichfield,Bishops,2.0,2022-10-25T00:00:00,
2839,4144,Lord Hill of Oareford,Conservative,2.0,2010-05-27T00:00:00,
2840,4172,Lord Macdonald of River Glaven,Liberal Democrat,2.0,2010-07-12T00:00:00,2018-03-22T00:00:00
2841,4172,Lord Macdonald of River Glaven,Non-affiliated,2.0,2018-03-22T00:00:00,2019-03-18T00:00:00
